order_id,user_id,product_id,category,product_name,base_price,price,amount,quantity,region,priority,status,order_date
1526,1069.0,P7919,Groceries,Eggs,3940.25,3940.25,23641.5,6,East,Low,Pending,2025-08-19
1527,1250.0,P6481,Electronics,Smartphone,4776.02,4776.02,33432.14,7,South,High,Pending,2025-02-17
1528,1370.0,P1629,Furniture,Wardrobe,3059.22,3059.22,15296.1,5,North,Low,Cancelled,2025-04-14
1529,1248.0,P9209,Clothing,Hoodie,1927.82,1927.82,1927.82,1,South,High,Pending,2025-02-23
1530,1303.0,P4222,Clothing,Hoodie,1439.89,1439.89,10079.23,7,West,Low,Completed,2025-09-28
1531,1023.0,P1293,Groceries,Oil,2780.9,2780.9,25028.1,9,West,Low,Completed,2025-08-22
1532,1119.0,P4651,Groceries,Eggs,4652.34,4652.34,46523.4,10,West,Medium,Cancelled,2025-10-20
1533,1203.0,P9695,Electronics,Smartphone,3375.32,3375.32,33753.2,10,South,High,Pending,2025-05-11
1534,1491.0,P5483,Groceries,Milk,2045.2,2045.2,14316.4,7,West,High,Cancelled,2025-01-25
1535,1274.0,P5711,Sports,Football,2533.51,2533.51,25335.1,10,North,High,Processing,2025-04-20
1536,1351.0,P6386,Sports,Tennis Racket,968.46,968.46,3873.84,4,South,Medium,Completed,2025-01-08
1537,1337.0,P5212,Electronics,Smartphone,4662.3,4662.3,23311.5,5,West,High,Processing,2025-03-28
1538,1278.0,P2123,Furniture,Table,1871.01,1871.01,9355.05,5,North,High,Completed,2025-06-08
1539,1059.0,P6530,Electronics,Smartphone,423.31,423.31,2116.55,5,North,Low,Processing,2025-04-02
1540,1403.0,P2507,Sports,Football,2458.09,2458.09,24580.9,10,East,High,Processing,2025-05-23
1541,1412.0,P2415,Furniture,Wardrobe,4730.21,4730.21,4730.21,1,North,High,Pending,2025-11-14
1542,1246.0,P6757,Clothing,Jeans,2658.22,2658.22,23923.98,9,North,Medium,Processing,2025-04-10
1543,1086.0,P8920,Groceries,Rice,4055.65,4055.65,28389.55,7,North,Low,Pending,2025-04-19
1544,1329.0,P1687,Groceries,Oil,3877.11,3877.11,27139.77,7,North,Medium,Pending,2025-06-14
1545,1174.0,P1121,Electronics,Monitor,1841.57,1841.57,11049.42,6,East,Medium,Completed,2025-11-29
1546,1304.0,P9099,Furniture,Chair,3013.78,3013.78,27124.02,9,East,High,Completed,2025-03-01
1547,1020.0,P1899,Clothing,Jeans,1629.09,1629.09,11403.63,7,East,Low,Pending,2025-05-31
1548,1436.0,P2218,Clothing,Shoes,4996.48,4996.48,24982.4,5,East,High,Processing,2025-06-24
1549,1168.0,P2524,Clothing,Jacket,2093.67,2093.67,2093.67,1,South,Low,Completed,2025-05-26
1550,1163.0,P3992,Clothing,T-Shirt,566.27,566.27,2831.35,5,South,Low,Completed,2025-06-20
1551,1468.0,P9993,Furniture,Chair,1454.92,1454.92,13094.28,9,East,Low,Cancelled,2025-10-05
1552,1471.0,P2523,Electronics,Headphones,3786.28,3786.28,3786.28,1,East,Medium,Completed,2025-06-09
1553,1055.0,P1696,Furniture,Chair,562.14,562.14,5621.4,10,West,Medium,Processing,2025-01-03
1554,1459.0,P2343,Sports,Football,1394.98,1394.98,13949.8,10,East,High,Pending,2025-10-15
1555,1112.0,P3075,Sports,Football,3191.11,3191.11,3191.11,1,South,Low,Pending,2025-08-29
1556,1407.0,P4072,Groceries,Rice,3438.91,3438.91,17194.55,5,West,Low,Pending,2025-10-23
1557,1423.0,P6640,Electronics,Headphones,1133.94,1133.94,7937.58,7,South,Medium,Processing,2025-04-09
1558,1362.0,P9153,Sports,Tennis Racket,1419.87,1419.87,14198.7,10,North,High,Processing,2025-03-05
1559,1095.0,P2965,Sports,Cricket Bat,3759.25,3759.25,11277.75,3,South,High,Completed,2025-10-23
1560,1203.0,P4573,Furniture,Table,3749.91,3749.91,7499.82,2,East,High,Completed,2025-12-17
1561,1055.0,P8324,Furniture,Chair,4166.86,4166.86,4166.86,1,South,High,Completed,2025-07-31
1562,1266.0,P8264,Clothing,Jacket,4888.53,4888.53,34219.71,7,South,Low,Pending,2025-12-04
1563,1251.0,P8167,Furniture,Desk,1830.57,1830.57,7322.28,4,North,Medium,Completed,2025-09-08
1564,1269.0,P7773,Groceries,Eggs,877.16,877.16,877.16,1,North,Medium,Pending,2025-08-23
1565,1403.0,P2069,Clothing,Jacket,967.59,967.59,967.59,1,West,Medium,Cancelled,2025-08-31
1566,1494.0,P3628,Furniture,Desk,1084.53,1084.53,5422.65,5,,High,Processing,2025-09-02
1567,1113.0,P9350,Furniture,Chair,3926.94,3926.94,31415.52,8,South,High,Cancelled,2025-07-16
1568,1442.0,P6082,Clothing,Hoodie,1348.57,1348.57,2697.14,2,West,High,Completed,2025-05-20
1569,1415.0,P9682,Sports,Football,1282.01,1282.01,6410.05,5,South,Low,Processing,2025-05-10
1570,1394.0,P7876,Sports,Football,830.57,830.57,830.57,1,East,High,Processing,2025-06-17
1571,1129.0,P5455,Furniture,Table,631.48,631.48,3157.4,5,South,Low,Processing,2025-08-06
1572,1242.0,P5012,Sports,Dumbbells,2863.71,2863.71,5727.42,2,East,High,Cancelled,2025-07-14
1573,1253.0,P1269,Clothing,Shoes,3818.74,3818.74,34368.66,9,North,High,Pending,2025-06-20
1574,1212.0,P2189,Furniture,Desk,4346.1,4346.1,17384.4,4,North,Low,Processing,2025-08-28
1575,1050.0,P1191,Furniture,Table,3716.32,3716.32,14865.28,4,West,High,Cancelled,2025-07-09
1576,1473.0,P2946,Sports,Yoga Mat,4476.2,4476.2,8952.4,2,North,Medium,Pending,2025-06-24
1577,1337.0,P1104,Electronics,Headphones,3476.08,3476.08,31284.72,9,West,High,Processing,2025-03-27
1578,1474.0,P1001,Clothing,T-Shirt,534.68,534.68,5346.8,10,West,Low,Cancelled,2025-04-28
1579,1379.0,P1349,Clothing,Shoes,2825.81,2825.81,8477.43,3,East,High,Pending,2025-01-14
1580,1424.0,P3172,Furniture,Table,3713.63,3713.63,11140.89,3,East,Medium,Completed,2025-04-11
1581,1372.0,P4345,Groceries,Milk,3131.37,3131.37,3131.37,1,East,Low,Cancelled,2025-03-02
1582,,P7136,Groceries,Milk,3470.79,3470.79,10412.37,3,North,Low,Pending,2025-08-31
1583,1038.0,P2776,Groceries,Rice,515.65,515.65,1546.95,3,West,High,Pending,2025-04-19
1584,1461.0,P6407,Clothing,Hoodie,3597.24,3597.24,32375.16,9,West,High,Pending,2025-10-30
1585,1162.0,P4508,Groceries,Eggs,943.46,943.46,7547.68,8,North,High,Processing,2025-05-23
1586,1448.0,P3077,Clothing,Shoes,3885.53,3885.53,31084.24,8,North,High,Completed,2025-02-16
1587,1378.0,P1865,Sports,Yoga Mat,2033.57,2033.57,20335.7,10,South,Low,Pending,2025-12-31
1588,1279.0,P4956,Furniture,Table,4549.21,4549.21,40942.89,9,North,Medium,Completed,2025-11-07
1589,1023.0,P4363,Clothing,Jacket,1727.17,1727.17,5181.51,3,South,High,Completed,2025-04-02
1590,1370.0,P2313,Sports,Cricket Bat,3161.72,3161.72,6323.44,2,East,Medium,Pending,2025-08-05
1591,1397.0,P1396,Clothing,Jacket,246.8,246.8,246.8,1,North,High,Cancelled,2025-01-14
1592,1488.0,P8192,Furniture,Wardrobe,497.21,497.21,1988.84,4,East,High,Completed,2025-09-04
1593,1331.0,P5786,Furniture,Sofa,1632.94,1632.94,3265.88,2,East,High,Completed,2025-09-16
1594,1245.0,P9556,Sports,Cricket Bat,3041.71,3041.71,30417.1,10,North,High,Pending,2025-10-04
1595,1195.0,P9309,Clothing,Hoodie,3146.11,3146.11,3146.11,1,West,Medium,Completed,2025-06-10
1596,1194.0,P6594,Electronics,Monitor,339.38,339.38,1696.9,5,North,Medium,Cancelled,2025-05-06
1597,1121.0,P5414,Sports,Cricket Bat,2085.4,2085.4,20854.0,10,South,Medium,Cancelled,2025-03-04
1598,1193.0,P1645,Electronics,Tablet,1619.62,1619.62,4858.86,3,West,High,Processing,2025-10-23
1599,1236.0,P1278,Furniture,Table,2109.9,2109.9,21099.0,10,South,High,Completed,2025-10-13
1600,1130.0,P3035,Electronics,Tablet,4029.77,4029.77,8059.54,2,North,Medium,Cancelled,2025-07-20
1601,1265.0,P4075,Furniture,Wardrobe,4747.38,4747.38,37979.04,8,North,Medium,Cancelled,2025-05-08
1602,1205.0,P5835,Furniture,Table,3397.7,3397.7,10193.1,3,South,Low,Cancelled,2025-12-23
1603,1388.0,P7033,Groceries,Bread,877.11,877.11,3508.44,4,West,High,Completed,2025-08-03
1604,1150.0,P7387,Clothing,Jacket,502.62,502.62,502.62,1,South,Medium,Cancelled,2025-07-19
1605,1189.0,P4063,Clothing,T-Shirt,1014.29,1014.29,4057.16,4,East,High,Completed,2025-12-12
1606,1442.0,P9689,Electronics,Headphones,1948.63,1948.63,13640.41,7,North,High,Completed,2025-05-24
1607,1092.0,P5512,Clothing,Jeans,2824.84,2824.84,25423.56,9,East,Low,Pending,2025-09-23
1608,1353.0,P5746,Groceries,Oil,4175.59,4175.59,4175.59,1,North,Medium,Pending,2025-12-11
1609,1425.0,P6162,Furniture,Table,1123.79,1123.79,6742.74,6,North,Medium,Pending,2025-04-10
1610,1270.0,P3027,Furniture,Chair,541.28,541.28,5412.8,10,North,Low,Pending,2025-08-21
1611,1111.0,P6292,Furniture,Wardrobe,547.95,547.95,2191.8,4,South,High,Processing,2025-09-10
1612,1255.0,P6364,Electronics,Laptop,4785.43,4785.43,47854.3,10,West,High,Processing,2025-09-16
1613,1006.0,P4419,Sports,Yoga Mat,3916.68,3916.68,35250.12,9,North,High,Completed,2025-01-05
1614,1269.0,P5004,Clothing,Shoes,648.87,648.87,1946.61,3,West,Medium,Processing,2025-11-02
1615,1492.0,P7807,Groceries,Bread,3673.38,3673.38,36733.8,10,North,Low,Pending,2025-03-03
1616,1454.0,P6099,Groceries,Bread,3087.74,3087.74,18526.44,6,North,High,Cancelled,2025-03-10
1617,1272.0,P1432,Electronics,Monitor,1531.99,1531.99,6127.96,4,South,Medium,Pending,2025-07-23
1618,1259.0,P4934,Furniture,Table,4713.84,4713.84,47138.4,10,West,Medium,Cancelled,2025-11-05
1619,1357.0,P5816,Clothing,Shoes,476.05,476.05,2380.25,5,South,Low,Processing,2025-01-19
1620,1253.0,P8023,Electronics,Tablet,3189.34,3189.34,19136.04,6,West,Low,Completed,2025-05-02
1621,1400.0,P1690,,Football,670.91,670.91,2012.73,3,South,High,Pending,2025-08-07
1622,1419.0,P1446,Clothing,Shoes,2049.37,2049.37,20493.7,10,West,High,Processing,2025-02-15
1623,1488.0,P4581,Electronics,Tablet,4707.52,4707.52,18830.08,4,East,Medium,Cancelled,2025-02-21
1624,1293.0,P8950,Electronics,Headphones,2594.47,2594.47,7783.41,3,West,Low,Pending,2025-08-12
1625,1384.0,P2897,Sports,Cricket Bat,4921.21,4921.21,24606.05,5,South,Medium,Completed,2025-05-29
1626,1122.0,P9660,Sports,Yoga Mat,3923.19,3923.19,23539.14,6,South,Medium,Completed,2025-06-02
1627,1028.0,P7071,Furniture,Table,3261.16,3261.16,32611.6,10,West,Low,Completed,2025-03-05
1628,1363.0,P5740,Sports,Football,2586.26,2586.26,25862.6,10,East,Low,Pending,2025-10-25
1629,1207.0,P7893,Electronics,Headphones,4960.28,4960.28,49602.8,10,West,Low,Cancelled,2025-03-26
1630,1456.0,P3378,Sports,Dumbbells,3821.52,3821.52,30572.16,8,East,Low,Processing,2025-02-15
1631,,P9199,Sports,Cricket Bat,819.97,819.97,8199.7,10,East,Low,Pending,2025-02-22
1632,1400.0,P8043,Furniture,Table,630.94,630.94,2523.76,4,West,Low,Completed,2025-05-31
1633,1080.0,P2928,Groceries,Oil,3528.42,3528.42,31755.78,9,West,Medium,Completed,2025-08-31
1634,1483.0,P4737,Groceries,Milk,3771.46,3771.46,18857.3,5,South,Medium,Cancelled,2025-10-15
1635,1429.0,P5664,Furniture,Wardrobe,778.76,778.76,7008.84,9,North,Medium,Processing,2025-01-09
1636,1223.0,P9998,Electronics,Smartphone,4521.02,4521.02,45210.2,10,South,Medium,Cancelled,2025-11-09
1637,1402.0,P7198,Sports,Cricket Bat,2227.31,2227.31,11136.55,5,East,Medium,Completed,2025-02-17
1638,1345.0,P3387,Furniture,Chair,2852.79,2852.79,19969.53,7,South,Low,Cancelled,2025-02-20
1639,1432.0,P5375,Sports,Tennis Racket,4904.32,4904.32,9808.64,2,West,Low,Pending,2025-05-09
1640,1140.0,P1664,Furniture,Wardrobe,4001.79,4001.79,20008.95,5,North,High,Processing,2025-09-18
1641,1308.0,P7378,Furniture,Chair,131.92,131.92,1187.28,9,North,High,Completed,2025-08-11
1642,1099.0,P6486,Groceries,Oil,1090.09,1090.09,2180.18,2,North,High,Completed,2025-12-09
1643,1151.0,P2198,Groceries,Oil,374.33,374.33,1871.65,5,East,High,Processing,2025-02-11
1644,1447.0,P8263,Groceries,Milk,4328.2,4328.2,38953.8,9,West,Low,Pending,2025-04-11
1645,1009.0,P8219,Electronics,Tablet,1180.5,1180.5,5902.5,5,West,Low,Cancelled,2025-05-19
1646,1372.0,P7744,Groceries,Milk,385.09,385.09,3080.72,8,South,Low,Pending,2025-03-13
1647,1372.0,P8768,Clothing,T-Shirt,2821.78,2821.78,5643.56,2,West,High,Pending,2025-09-09
1648,1204.0,P9741,Sports,Dumbbells,427.29,427.29,2136.45,5,East,High,Pending,2025-01-12
1649,1489.0,P6863,Furniture,Table,2323.95,2323.95,4647.9,2,South,High,Cancelled,2025-03-09
1650,1006.0,P3691,Groceries,Rice,2389.24,2389.24,4778.48,2,North,High,Pending,2025-08-26
1651,1423.0,P6206,Electronics,Headphones,651.84,651.84,4562.88,7,South,Medium,Processing,2025-05-02
1652,1098.0,P2217,Sports,Dumbbells,4884.52,4884.52,34191.64,7,East,Medium,Cancelled,2025-03-04
1653,1166.0,P7481,Sports,Football,3657.33,3657.33,10971.99,3,East,Low,Completed,2025-10-24
1654,1232.0,P5098,Electronics,Headphones,1449.42,1449.42,1449.42,1,North,Medium,Processing,2025-05-02
1655,1342.0,P4058,Sports,Football,4645.65,4645.65,37165.2,8,North,High,Pending,2025-09-13
1656,1424.0,P4168,Electronics,Headphones,4481.9,4481.9,44819.0,10,East,Low,Processing,2025-10-02
1657,1311.0,P7979,Furniture,Wardrobe,2776.01,2776.01,22208.08,8,South,Low,Pending,2025-12-18
1658,1015.0,P8366,Electronics,Monitor,968.36,968.36,5810.16,6,North,Medium,Processing,2025-07-29
1659,1441.0,P4865,Groceries,Rice,2322.51,2322.51,2322.51,1,West,Low,Pending,2025-07-26
1660,1074.0,P3800,Electronics,Tablet,3846.23,3846.23,26923.61,7,South,High,Cancelled,2025-10-04
1661,1448.0,P1243,Clothing,Jeans,522.33,522.33,3656.31,7,East,Low,Processing,2025-12-14
1662,1268.0,P3854,Electronics,Tablet,2084.18,2084.18,6252.54,3,North,Low,Pending,2025-02-07
1663,1489.0,P9753,Clothing,Hoodie,2049.86,2049.86,16398.88,8,East,High,Processing,2025-11-01
1664,1488.0,P1619,Sports,Dumbbells,2755.1,2755.1,24795.9,9,East,High,Pending,2025-01-09
1665,1129.0,P5781,Sports,Yoga Mat,4877.55,4877.55,48775.5,10,South,Medium,Cancelled,2025-12-21
1666,1044.0,P8403,Sports,Dumbbells,2812.35,2812.35,5624.7,2,West,High,Processing,2025-11-28
1667,1206.0,P8825,Electronics,Tablet,4625.88,4625.88,18503.52,4,South,Low,Pending,2025-10-06
1668,1494.0,P8559,Electronics,Monitor,2314.83,2314.83,16203.81,7,West,Low,Processing,2025-02-09
1669,1469.0,P9146,Groceries,Oil,834.59,834.59,8345.9,10,South,High,Cancelled,2025-10-22
1670,1273.0,P9591,Sports,Dumbbells,1061.15,1061.15,1061.15,1,North,Medium,Pending,2025-11-26
1671,1340.0,P6904,Furniture,Sofa,354.17,354.17,1770.85,5,West,Medium,Cancelled,2025-01-16
1672,1144.0,P3882,Groceries,Oil,287.75,287.75,575.5,2,East,Medium,Cancelled,2025-03-27
1673,1304.0,P3299,Clothing,Jeans,4677.73,4677.73,32744.11,7,East,Low,Cancelled,2025-08-24
1674,1273.0,P5411,Furniture,Table,3206.35,3206.35,9619.05,3,West,High,Pending,2025-12-16
1675,1085.0,P6371,Sports,Dumbbells,4679.23,4679.23,28075.38,6,South,Low,Cancelled,2025-07-27
1676,1086.0,P3815,Groceries,Milk,4578.37,4578.37,27470.22,6,West,Low,Pending,2025-07-19
1677,1115.0,P9265,Furniture,Sofa,2695.73,2695.73,16174.38,6,North,Low,Processing,2025-02-22
1678,1135.0,P6314,Clothing,Jacket,225.73,225.73,1805.84,8,North,Low,Cancelled,2025-09-23
1679,1100.0,P2965,Groceries,Bread,4141.82,4141.82,16567.28,4,North,High,Processing,2025-01-04
1680,1427.0,P4866,Sports,Yoga Mat,907.59,907.59,3630.36,4,East,High,Completed,2025-09-25
1681,1151.0,P6353,Clothing,Jeans,2033.2,2033.2,4066.4,2,East,High,Completed,2025-06-16
1682,1244.0,P9593,Furniture,Table,1893.94,1893.94,7575.76,4,North,High,Processing,2025-08-03
1683,1488.0,P2787,Groceries,Bread,324.38,324.38,3243.8,10,East,High,Completed,2025-05-17
1684,1486.0,P9580,Clothing,Jeans,2337.5,2337.5,23375.0,10,West,Low,Completed,2025-09-28
1685,1185.0,P9425,Sports,Cricket Bat,3813.05,3813.05,3813.05,1,East,Medium,Pending,2025-05-20
1686,1030.0,P9297,Furniture,Sofa,2831.29,2831.29,19819.03,7,West,Medium,Processing,2025-08-02
1687,1362.0,P6526,Clothing,Jacket,4326.7,4326.7,12980.1,3,East,Low,Cancelled,2025-09-10
1688,1431.0,P3912,Sports,Yoga Mat,4826.22,4826.22,28957.32,6,South,Medium,Completed,2025-12-31
1689,1478.0,P1645,Electronics,Headphones,4928.39,4928.39,4928.39,1,North,High,Cancelled,2025-03-11
1690,1491.0,P2896,Clothing,Jeans,2973.02,2973.02,11892.08,4,East,Medium,Completed,2025-02-07
1691,1268.0,P7974,Furniture,Chair,1687.49,1687.49,13499.92,8,South,Low,Completed,2025-01-18
1692,1316.0,P9038,Clothing,Jacket,1493.38,1493.38,13440.42,9,South,Medium,Pending,2025-09-26
1693,1330.0,P1104,Groceries,Eggs,4504.46,4504.46,36035.68,8,South,Medium,Pending,2025-05-30
1694,1112.0,P3832,Clothing,Jacket,1124.84,1124.84,2249.68,2,North,Low,Pending,2025-09-27
1695,1450.0,P1116,Furniture,Chair,718.85,718.85,7188.5,10,East,Low,Completed,2025-03-15
1696,1126.0,P9020,Electronics,Headphones,3717.65,3717.65,7435.3,2,South,High,Processing,2025-09-24
1697,1266.0,P8471,Clothing,T-Shirt,2709.31,2709.31,21674.48,8,South,High,Cancelled,2025-07-26
1698,1322.0,P3222,Groceries,Eggs,1672.16,1672.16,10032.96,6,West,High,Completed,2025-10-15
1699,1380.0,P4950,Clothing,Jeans,3131.2,3131.2,28180.8,9,North,Medium,Completed,2025-12-09
1700,1241.0,P8490,Sports,Cricket Bat,3619.62,3619.62,7239.24,2,South,High,Processing,2025-11-27
1701,1167.0,P3542,Furniture,Wardrobe,3311.44,3311.44,9934.32,3,South,Low,Processing,2025-01-15
1702,1438.0,P5967,Furniture,Chair,3690.75,3690.75,22144.5,6,South,Low,Pending,2025-12-03
1703,1494.0,P9850,Furniture,Table,1693.0,1693.0,10158.0,6,South,Medium,Cancelled,2025-12-26
1704,1113.0,P7440,Clothing,Shoes,698.57,698.57,5588.56,8,East,High,Completed,2025-09-10
1705,1416.0,P9161,Sports,Tennis Racket,1379.09,1379.09,6895.45,5,North,High,Processing,2025-10-23
1706,1090.0,P3655,Sports,Dumbbells,2250.1,2250.1,6750.3,3,North,Medium,Pending,2025-10-20
1707,1110.0,P6355,Sports,Yoga Mat,3822.75,3822.75,30582.0,8,South,Low,Pending,2025-02-27
1708,1407.0,P1889,Furniture,Table,237.58,237.58,475.16,2,South,High,Completed,2025-03-10
1709,1416.0,P8628,Electronics,Tablet,3828.88,3828.88,30631.04,8,West,Medium,Pending,2025-11-07
1710,1274.0,P1997,Clothing,Hoodie,1851.08,1851.08,7404.32,4,North,High,Completed,2025-11-23
1711,1042.0,P6254,Clothing,Jacket,1257.81,1257.81,8804.67,7,North,Medium,Completed,2025-11-27
1712,1012.0,P3743,Clothing,Jeans,4775.06,4775.06,47750.6,10,East,Low,Completed,2025-02-17
1713,1445.0,P4159,Electronics,Tablet,1074.31,1074.31,5371.55,5,North,Low,Pending,2025-12-01
1714,1108.0,P9189,Electronics,Monitor,2136.36,2136.36,17090.88,8,North,Low,Completed,2025-02-12
1715,1060.0,P2934,Furniture,Desk,337.24,337.24,1011.72,3,West,Medium,Processing,2025-03-19
1716,1058.0,P2712,Furniture,Chair,664.31,664.31,1328.62,2,South,High,Completed,2025-03-01
1717,1371.0,P9669,Electronics,Monitor,3636.19,3636.19,29089.52,8,West,High,Pending,2025-03-11
1718,1221.0,P4414,Sports,Cricket Bat,281.41,281.41,2814.1,10,North,Low,Pending,2025-04-09
1719,1392.0,P3885,Groceries,Bread,3905.58,3905.58,7811.16,2,North,High,Cancelled,2025-03-18
1720,1473.0,P1143,Electronics,Monitor,3446.9,3446.9,31022.1,9,East,High,Pending,2025-03-13
1721,1100.0,P7008,Sports,Tennis Racket,1940.33,1940.33,1940.33,1,East,Low,Processing,2025-10-30
1722,1292.0,P3100,Electronics,Laptop,4046.27,4046.27,16185.08,4,West,High,Completed,2025-12-08
1723,1218.0,P6351,Furniture,Desk,681.39,681.39,3406.95,5,East,Medium,Cancelled,2025-04-08
1724,1455.0,P3558,Furniture,Table,4247.08,4247.08,21235.4,5,North,High,Processing,2025-02-08
1725,1246.0,P9107,Electronics,Headphones,703.25,703.25,7032.5,10,East,High,Pending,2025-03-24
1726,1219.0,P1366,Sports,Dumbbells,401.44,401.44,802.88,2,West,High,Pending,2025-08-09
1727,1164.0,P3598,Furniture,Sofa,2702.13,2702.13,5404.26,2,North,High,Cancelled,2025-06-25
1728,1186.0,P7644,Electronics,Smartphone,387.37,387.37,387.37,1,West,Low,Processing,2025-11-12
1729,1034.0,P6702,Clothing,Shoes,4475.91,4475.91,22379.55,5,East,Medium,Processing,2025-11-15
1730,1429.0,P8565,Furniture,Table,1331.28,1331.28,2662.56,2,West,High,Completed,2025-03-12
1731,1063.0,P1436,Electronics,Monitor,391.05,391.05,782.1,2,West,Low,Pending,2025-09-21
1732,1083.0,P1698,Electronics,Headphones,2053.33,2053.33,4106.66,2,North,Low,Completed,2025-09-08
1733,1445.0,P6615,Clothing,Shoes,626.27,626.27,6262.7,10,North,Medium,Completed,2025-01-16
1734,1127.0,P4755,Furniture,Wardrobe,308.01,308.01,2464.08,8,East,High,Completed,2025-02-22
1735,1154.0,P7563,Clothing,Jacket,4852.85,4852.85,24264.25,5,South,High,Pending,2025-09-09
1736,1273.0,P6821,Electronics,Laptop,2869.14,2869.14,8607.42,3,West,Medium,Processing,2025-06-28
1737,,P4259,Sports,Tennis Racket,2531.25,2531.25,10125.0,4,South,Low,Processing,2025-03-03
1738,1224.0,P2293,Furniture,Desk,4617.65,4617.65,32323.55,7,East,Low,Completed,2025-07-21
1739,1017.0,P5358,Sports,Cricket Bat,4170.4,4170.4,33363.2,8,West,Medium,Processing,2025-01-10
1740,1387.0,P2908,Electronics,Tablet,4828.9,4828.9,48289.0,10,North,Medium,,2025-01-13
1741,1384.0,P4865,Groceries,Rice,4578.25,4578.25,4578.25,1,North,Low,Cancelled,2025-01-11
1742,1402.0,P5186,Sports,Football,1643.73,1643.73,3287.46,2,North,Low,Cancelled,2025-06-12
1743,1271.0,P4664,Sports,Yoga Mat,4653.38,4653.38,32573.66,7,North,High,Processing,2025-11-07
1744,1309.0,P5794,Sports,Yoga Mat,3457.26,3457.26,24200.82,7,North,Medium,Processing,2025-07-15
1745,1249.0,P5360,Electronics,Smartphone,1159.79,1159.79,5798.95,5,South,High,Pending,2025-01-26
1746,1303.0,P2866,Clothing,Shoes,996.78,996.78,8971.02,9,West,High,Completed,2025-12-09
1747,1110.0,P9447,Clothing,Jeans,4428.78,4428.78,13286.34,3,West,Low,Pending,2025-01-14
1748,1341.0,P5251,Electronics,Laptop,2112.64,2112.64,6337.92,3,North,Low,Completed,2025-12-05
1749,1263.0,P8349,Furniture,Sofa,3453.3,3453.3,34533.0,10,South,High,Completed,2025-10-20
1750,1321.0,P5747,Groceries,Rice,3681.69,3681.69,33135.21,9,North,High,Processing,2025-09-15
1751,1232.0,P6833,Clothing,Jacket,2722.01,2722.01,8166.03,3,South,Low,Processing,2025-03-03
1752,1089.0,P1420,Sports,Tennis Racket,2244.57,2244.57,2244.57,1,East,Low,Completed,2025-10-04
1753,1432.0,P2394,Groceries,Eggs,1668.97,1668.97,3337.94,2,East,Low,Processing,2025-04-03
1754,1346.0,P5430,Electronics,Laptop,4677.33,4677.33,42095.97,9,South,Low,,2025-09-13
1755,1483.0,P8817,Sports,Dumbbells,837.14,837.14,5859.98,7,North,Medium,Completed,2025-10-24
1756,1464.0,P7938,Sports,Tennis Racket,1223.75,1223.75,2447.5,2,North,Medium,Processing,2025-05-13
1757,1250.0,P4672,Electronics,Headphones,4507.98,4507.98,18031.92,4,East,Low,Processing,2025-04-01
1758,1409.0,P7523,Clothing,T-Shirt,3917.25,3917.25,31338.0,8,South,Medium,Completed,2025-10-25
1759,1193.0,P5073,Sports,Yoga Mat,3539.85,3539.85,17699.25,5,East,Low,Processing,2025-11-09
1760,1034.0,P3505,Electronics,Tablet,2319.99,2319.99,11599.95,5,East,High,Processing,2025-03-19
1761,1390.0,P7662,Furniture,Table,4908.01,4908.01,29448.06,6,East,Low,Pending,2025-10-24
1762,1274.0,P9221,Electronics,Monitor,4841.54,4841.54,19366.16,4,South,Low,Completed,2025-05-17
1763,1078.0,P9637,Groceries,Milk,4926.56,4926.56,34485.92,7,West,Low,Completed,2025-09-03
1764,1154.0,P2850,Groceries,Rice,3153.87,3153.87,6307.74,2,South,Medium,Pending,2025-02-15
1765,1369.0,P1006,Furniture,Desk,629.01,629.01,2516.04,4,East,High,Pending,2025-09-01
1766,1206.0,P1359,Electronics,Tablet,1673.97,1673.97,15065.73,9,South,Medium,Cancelled,2025-02-18
1767,1050.0,P1517,Clothing,Shoes,808.76,808.76,1617.52,2,South,Low,Cancelled,2025-11-12
1768,1433.0,P8933,Clothing,T-Shirt,3959.72,3959.72,27718.04,7,North,Low,Pending,2025-07-25
1769,1022.0,P1046,Clothing,Hoodie,2737.38,2737.38,24636.42,9,West,Medium,Pending,2025-11-19
1770,1265.0,P2713,Electronics,Tablet,490.14,490.14,2450.7,5,South,Medium,Pending,2025-07-31
1771,1316.0,P5079,Groceries,Eggs,4741.21,4741.21,42670.89,9,West,Low,Processing,2025-08-05
1772,1457.0,P6362,Clothing,Hoodie,1967.7,1967.7,9838.5,5,East,Low,Cancelled,2025-12-19
1773,1370.0,P3958,Clothing,T-Shirt,642.17,642.17,6421.7,10,North,Low,Processing,2025-03-11
1774,1023.0,P2153,Clothing,Jeans,3515.26,3515.26,24606.82,7,West,High,Processing,2025-12-22
1775,1414.0,P7901,Electronics,Smartphone,4179.37,4179.37,37614.33,9,East,High,Processing,2025-10-12
1776,1191.0,P7209,Furniture,Chair,2621.87,2621.87,13109.35,5,West,High,Completed,2025-06-17
1777,1414.0,P9689,Electronics,Monitor,3314.71,3314.71,33147.1,10,East,High,Completed,2025-06-04
1778,1315.0,P9151,Clothing,Shoes,4993.34,4993.34,24966.7,5,West,High,Cancelled,2025-10-13
1779,1217.0,P9028,Groceries,Bread,892.96,892.96,4464.8,5,West,Medium,Completed,2025-06-11
1780,1494.0,P9297,Sports,Yoga Mat,3934.33,3934.33,19671.65,5,North,Medium,Pending,2025-06-13
