order_item_id,order_id,product_id,quantity,unit_price,line_total
5674,1888,11,1,216.7,216.7
5675,1889,61,1,549.46,549.46
5676,1890,22,4,130.87,523.48
5677,1890,6,1,704.8,704.8
5678,1890,62,3,806.45,2419.35
5679,1891,90,3,379.84,1139.52
5681,1891,83,1,413.04,413.04
5682,1891,117,1,232.58,232.58
5684,1893,91,2,707.35,1414.7
5685,1893,88,1,378.0,378.0
5686,1894,61,3,549.46,1648.38
5687,1894,35,4,170.46,681.84
5688,1894,83,4,413.04,1652.16
5689,1894,59,3,584.4,1753.2
5690,1894,87,2,536.55,1073.1
5691,1895,11,1,216.7,216.7
5692,1895,52,2,684.74,1369.48
5693,1895,37,1,602.98,602.98
5694,1896,31,2,271.16,542.32
5695,1896,59,4,584.4,2337.6
5696,1897,99,3,734.38,2203.14
5697,1897,118,1,742.97,742.97
5698,1897,1,4,50.31,201.24
5699,1897,108,1,580.83,580.83
5700,1898,76,1,133.18,133.18
5702,1898,5,2,183.5,367.0
5703,1899,80,2,803.34,1606.68
5704,1899,74,2,427.63,855.26
5705,1899,72,4,590.71,2362.84
5706,1899,56,1,614.64,614.64
5707,1899,27,1,408.89,408.89
5708,1900,69,3,655.25,1965.75
5710,1902,84,1,896.53,896.53
5711,1902,36,1,421.22,421.22
5712,1903,85,3,209.42,628.26
5713,1903,120,3,8.87,26.61
5714,1903,18,2,160.9,321.8
5715,1903,2,4,347.53,1390.12
5716,1904,61,3,549.46,1648.38
5718,1904,33,2,91.79,183.58
5719,1905,11,4,216.7,866.8
5720,1905,34,2,280.97,561.94
5721,1906,55,4,826.63,3306.52
5722,1906,58,4,29.56,118.24
5723,1907,34,1,280.97,280.97
5724,1907,114,1,302.11,302.11
5725,1907,58,2,29.56,59.12
5726,1907,98,2,299.14,598.28
5727,1907,38,1,757.5,757.5
5728,1908,90,2,379.84,759.68
5729,1909,37,2,602.98,1205.96
5730,1909,101,3,123.59,370.77
5731,1909,38,1,757.5,757.5
5732,1909,62,4,806.45,3225.8
5733,1909,78,4,443.16,1772.64
5734,1910,4,3,373.72,1121.16
5735,1910,85,3,209.42,628.26
5736,1910,54,1,177.51,177.51
5737,1910,43,2,771.67,1543.34
5738,1911,87,4,536.55,2146.2
5739,1911,23,4,740.38,2961.52
5740,1911,104,2,828.75,1657.5
5741,1911,114,4,302.11,1208.44
5742,1912,27,1,408.89,408.89
5743,1913,54,3,177.51,532.53
5744,1913,10,3,520.23,1560.69
5745,1913,41,4,117.93,471.72
5746,1913,90,4,379.84,1519.36
5747,1914,88,1,378.0,378.0
5748,1914,67,4,650.54,2602.16
5749,1914,23,1,740.38,740.38
5750,1914,44,3,105.69,317.07
5751,1914,18,3,160.9,482.7
5752,1915,114,3,302.11,906.33
5753,1915,21,1,167.95,167.95
5754,1915,89,1,627.19,627.19
5755,1915,108,2,580.83,1161.66
5756,1915,69,2,655.25,1310.5
5757,1916,27,2,408.89,817.78
5758,1916,96,2,732.78,1465.56
5763,1918,72,4,590.71,2362.84
5764,1918,29,1,536.65,536.65
5765,1918,107,2,314.44,628.88
5766,1918,35,3,170.46,511.38
5767,1919,23,4,740.38,2961.52
5768,1919,25,1,350.4,350.4
5769,1919,84,3,896.53,2689.59
5770,1919,17,3,275.07,825.21
5771,1920,22,3,130.87,392.61
5772,1920,71,4,119.5,478.0
5773,1921,43,3,771.67,2315.01
5774,1921,44,4,105.69,422.76
5775,1922,84,1,896.53,896.53
5776,1922,5,1,183.5,183.5
5777,1922,38,4,757.5,3030.0
5778,1922,14,3,5.6,16.8
5779,1923,49,3,307.38,922.14
5780,1923,78,3,443.16,1329.48
5781,1923,2,3,347.53,1042.59
5782,1924,109,3,677.52,2032.56
5783,1924,10,4,520.23,2080.92
5784,1924,89,4,627.19,2508.76
5785,1924,21,4,167.95,671.8
5786,1924,37,2,602.98,1205.96
5788,1926,111,1,771.64,771.64
5790,1927,55,1,826.63,826.63
5791,1927,71,1,119.5,119.5
5792,1927,80,1,803.34,803.34
5793,1928,42,4,291.17,1164.68
5794,1928,52,4,684.74,2738.96
5795,1929,78,3,443.16,1329.48
5796,1929,56,3,614.64,1843.92
5797,1929,85,4,209.42,837.68
5798,1930,42,2,291.17,582.34
5799,1930,115,4,107.04,428.16
5800,1930,84,1,896.53,896.53
5801,1931,45,3,508.59,1525.77
5802,1931,21,1,167.95,167.95
5803,1931,89,2,627.19,1254.38
5804,1931,41,1,117.93,117.93
5805,1931,17,3,275.07,825.21
5807,1932,38,2,757.5,1515.0
5808,1932,91,2,707.35,1414.7
5809,1933,19,3,600.64,1801.92
5810,1933,39,2,431.24,862.48
5811,1933,8,1,728.74,728.74
5812,1933,25,3,350.4,1051.2
5814,1934,74,3,427.63,1282.89
5815,1935,46,3,241.39,724.17
5816,1935,62,1,806.45,806.45
5817,1936,103,2,552.16,1104.32
5818,1936,117,3,232.58,697.74
5819,1937,103,2,552.16,1104.32
5820,1937,39,3,431.24,1293.72
5821,1938,70,4,761.64,3046.56
5822,1938,54,2,177.51,355.02
5823,1938,12,1,853.06,853.06
5824,1938,24,2,192.66,385.32
5825,1939,12,3,853.06,2559.18
5826,1940,72,1,590.71,590.71
5827,1941,14,1,5.6,5.6
5828,1941,87,1,536.55,536.55
5829,1941,74,2,427.63,855.26
5830,1941,112,2,366.07,732.14
5831,1941,76,2,133.18,266.36
5832,1942,117,4,232.58,930.32
5833,1943,38,1,757.5,757.5
5834,1943,5,2,183.5,367.0
5835,1943,42,1,291.17,291.17
5836,1943,105,2,16.05,32.1
5837,1944,33,4,91.79,367.16
5838,1945,46,4,241.39,965.56
5839,1945,91,1,707.35,707.35
5840,1946,83,1,413.04,413.04
5841,1946,65,1,238.72,238.72
5842,1946,94,4,138.47,553.88
5843,1946,10,1,520.23,520.23
5844,1947,52,1,684.74,684.74
5845,1947,112,3,366.07,1098.21
5846,1947,60,4,429.31,1717.24
5847,1947,3,2,404.17,808.34
5848,1948,64,1,272.13,272.13
5849,1949,36,1,421.22,421.22
5850,1950,44,4,105.69,422.76
5851,1950,114,2,302.11,604.22
5852,1950,69,2,655.25,1310.5
5853,1950,100,3,622.45,1867.35
5854,1951,117,2,232.58,465.16
5855,1951,70,3,761.64,2284.92
5856,1951,108,3,580.83,1742.49
5857,1952,28,3,71.4,214.2
5860,1954,57,3,313.09,939.27
5861,1954,47,3,365.65,1096.95
5862,1954,67,4,650.54,2602.16
5863,1955,52,2,684.74,1369.48
5864,1956,16,3,864.69,2594.07
5866,1958,54,4,177.51,710.04
5867,1959,12,2,853.06,1706.12
5868,1960,49,3,307.38,922.14
5869,1960,45,4,508.59,2034.36
5870,1960,117,2,232.58,465.16
5871,1961,104,3,828.75,2486.25
5872,1961,4,3,373.72,1121.16
5873,1961,26,3,319.34,958.02
5874,1962,2,2,347.53,695.06
5875,1963,100,4,622.45,2489.8
5877,1963,29,1,536.65,536.65
5878,1963,67,4,650.54,2602.16
5879,1964,75,3,53.38,160.14
5880,1965,74,3,427.63,1282.89
5881,1965,11,1,216.7,216.7
5882,1965,53,4,283.45,1133.8
5883,1965,88,3,378.0,1134.0
5884,1965,118,1,742.97,742.97
5890,1967,96,3,732.78,2198.34
5891,1967,50,1,125.27,125.27
5892,1968,22,1,130.87,130.87
5893,1968,65,1,238.72,238.72
5894,1968,1,4,50.31,201.24
5895,1969,30,1,145.6,145.6
5896,1969,41,2,117.93,235.86
5897,1970,92,1,634.57,634.57
5899,1970,88,2,378.0,756.0
5900,1970,110,3,365.92,1097.76
5901,1971,112,3,366.07,1098.21
5902,1971,100,1,622.45,622.45
5903,1971,73,3,337.65,1012.95
5904,1972,101,2,123.59,247.18
5905,1972,114,4,302.11,1208.44
5906,1973,72,2,590.71,1181.42
5907,1973,16,3,864.69,2594.07
5908,1973,85,4,209.42,837.68
5909,1973,27,4,408.89,1635.56
5910,1973,7,1,247.03,247.03
5911,1974,5,3,183.5,550.5
5912,1974,87,1,536.55,536.55
5913,1974,114,1,302.11,302.11
5914,1974,67,4,650.54,2602.16
5915,1975,14,2,5.6,11.2
5916,1976,28,3,71.4,214.2
5917,1976,94,2,138.47,276.94
5918,1976,105,4,16.05,64.2
5919,1976,99,4,734.38,2937.52
5925,1980,107,1,314.44,314.44
5926,1981,67,4,650.54,2602.16
5927,1981,100,4,622.45,2489.8
5928,1981,8,2,728.74,1457.48
5929,1981,68,4,352.5,1410.0
5930,1982,31,4,271.16,1084.64
5931,1982,35,3,170.46,511.38
5932,1982,65,4,238.72,954.88
5933,1982,77,2,285.5,571.0
5935,1983,18,3,160.9,482.7
5936,1983,55,1,826.63,826.63
5937,1983,61,2,549.46,1098.92
5938,1983,51,4,546.45,2185.8
5941,1985,29,4,536.65,2146.6
5942,1985,8,3,728.74,2186.22
5943,1985,28,3,71.4,214.2
5944,1986,100,4,622.45,2489.8
5945,1986,98,1,299.14,299.14
5946,1986,6,3,704.8,2114.4
5947,1987,44,2,105.69,211.38
5948,1987,91,1,707.35,707.35
5949,1988,77,2,285.5,571.0
5950,1988,120,2,8.87,17.74
5951,1988,27,3,408.89,1226.67
5952,1988,25,3,350.4,1051.2
5953,1989,64,2,272.13,544.26
5954,1989,87,2,536.55,1073.1
5955,1990,1,3,50.31,150.93
5956,1991,26,2,319.34,638.68
5957,1991,25,2,350.4,700.8
5958,1991,30,3,145.6,436.8
5959,1992,81,2,565.87,1131.74
5960,1992,119,3,696.06,2088.18
5961,1992,2,1,347.53,347.53
5962,1992,35,4,170.46,681.84
5963,1992,60,4,429.31,1717.24
5964,1993,40,2,854.57,1709.14
5965,1993,39,4,431.24,1724.96
5966,1993,94,2,138.47,276.94
5967,1994,81,4,565.87,2263.48
5968,1994,106,4,469.58,1878.32
5969,1995,28,2,71.4,142.8
5970,1995,82,4,348.27,1393.08
5971,1995,103,2,552.16,1104.32
5972,1995,74,1,427.63,427.63
5973,1995,5,1,183.5,183.5
5974,1996,45,1,508.59,508.59
5975,1996,103,1,552.16,552.16
5976,1996,47,1,365.65,365.65
5977,1996,100,4,622.45,2489.8
5978,1997,83,4,413.04,1652.16
5979,1997,59,1,584.4,584.4
5980,1997,29,4,536.65,2146.6
5981,1997,39,3,431.24,1293.72
5985,1999,77,3,285.5,856.5
5987,2000,26,1,319.34,319.34
5988,2000,10,2,520.23,1040.46
5989,2000,61,2,549.46,1098.92
5990,2001,49,4,307.38,1229.52
5991,2001,86,2,333.09,666.18
5992,2002,22,2,130.87,261.74
5993,2002,94,4,138.47,553.88
5994,2003,75,1,53.38,53.38
5995,2004,96,4,732.78,2931.12
5996,2005,100,2,622.45,1244.9
5997,2005,99,3,734.38,2203.14
5998,2005,72,3,590.71,1772.13
5999,2005,114,4,302.11,1208.44
6000,2006,38,3,757.5,2272.5
6002,2006,99,4,734.38,2937.52
6003,2006,91,3,707.35,2122.05
6004,2007,89,4,627.19,2508.76
6005,2007,30,1,145.6,145.6
6006,2008,85,3,209.42,628.26
6007,2009,95,1,581.67,581.67
6008,2009,58,2,29.56,59.12
6009,2009,57,3,313.09,939.27
6015,2011,15,1,58.29,58.29
6016,2011,24,4,192.66,770.64
6023,2014,101,1,123.59,123.59
6024,2014,53,1,283.45,283.45
6025,2014,91,3,707.35,2122.05
6026,2014,65,2,238.72,477.44
6027,2014,92,3,634.57,1903.71
6033,2016,12,4,853.06,3412.24
6034,2016,117,1,232.58,232.58
6035,2016,48,1,623.0,623.0
6036,2016,72,4,590.71,2362.84
6037,2016,8,3,728.74,2186.22
6043,2018,117,3,232.58,697.74
6044,2018,92,1,634.57,634.57
6045,2018,101,1,123.59,123.59
6046,2018,109,2,677.52,1355.04
6047,2018,120,2,8.87,17.74
6048,2019,112,1,366.07,366.07
6049,2019,111,2,771.64,1543.28
6050,2019,99,1,734.38,734.38
6051,2019,104,4,828.75,3315.0
6052,2019,34,3,280.97,842.91
6055,2021,87,1,536.55,536.55
6056,2021,12,1,853.06,853.06
6057,2021,22,1,130.87,130.87
6058,2021,15,1,58.29,58.29
6059,2022,119,3,696.06,2088.18
6060,2022,29,4,536.65,2146.6
6061,2022,26,2,319.34,638.68
6062,2022,8,2,728.74,1457.48
6063,2022,24,3,192.66,577.98
6064,2023,109,1,677.52,677.52
6065,2024,7,2,247.03,494.06
6066,2024,37,2,602.98,1205.96
6067,2024,46,2,241.39,482.78
6068,2024,4,1,373.72,373.72
6069,2024,45,4,508.59,2034.36
6070,2025,108,1,580.83,580.83
6071,2025,6,4,704.8,2819.2
6072,2025,113,3,590.85,1772.55
6073,2025,70,2,761.64,1523.28
6074,2026,2,3,347.53,1042.59
6075,2026,76,1,133.18,133.18
6076,2026,88,2,378.0,756.0
6077,2026,104,4,828.75,3315.0
6078,2027,74,4,427.63,1710.52
6079,2027,84,3,896.53,2689.59
6080,2027,6,2,704.8,1409.6
6081,2028,117,2,232.58,465.16
6082,2028,56,3,614.64,1843.92
6083,2028,23,4,740.38,2961.52
6084,2028,41,3,117.93,353.79
6085,2029,16,4,864.69,3458.76
6086,2029,61,3,549.46,1648.38
6087,2029,38,1,757.5,757.5
6088,2029,87,4,536.55,2146.2
6089,2030,18,4,160.9,643.6
6090,2030,99,2,734.38,1468.76
6092,2030,70,4,761.64,3046.56
6093,2031,106,2,469.58,939.16
6094,2031,88,3,378.0,1134.0
6095,2031,38,4,757.5,3030.0
6096,2031,6,2,704.8,1409.6
6098,2032,44,3,105.69,317.07
6099,2032,106,3,469.58,1408.74
6102,2034,16,3,864.69,2594.07
6104,2035,92,3,634.57,1903.71
6105,2036,36,1,421.22,421.22
6106,2037,88,4,378.0,1512.0
6107,2037,108,4,580.83,2323.32
6108,2038,55,2,826.63,1653.26
6109,2039,6,4,704.8,2819.2
6115,2041,106,3,469.58,1408.74
6116,2041,81,2,565.87,1131.74
6118,2041,41,4,117.93,471.72
6119,2042,33,3,91.79,275.37
6120,2042,44,2,105.69,211.38
6121,2043,118,2,742.97,1485.94
6122,2043,49,4,307.38,1229.52
6123,2043,91,4,707.35,2829.4
6124,2043,6,2,704.8,1409.6
6125,2044,72,1,590.71,590.71
6126,2044,47,2,365.65,731.3
6127,2044,78,1,443.16,443.16
6128,2044,25,1,350.4,350.4
6129,2045,1,1,50.31,50.31
6130,2045,82,4,348.27,1393.08
6131,2046,120,4,8.87,35.48
6132,2046,40,2,854.57,1709.14
6133,2046,46,4,241.39,965.56
6134,2046,91,1,707.35,707.35
6135,2047,22,4,130.87,523.48
6136,2047,80,1,803.34,803.34
6137,2047,56,2,614.64,1229.28
6138,2047,108,3,580.83,1742.49
6139,2048,105,4,16.05,64.2
6140,2048,71,1,119.5,119.5
6141,2048,92,4,634.57,2538.28
6142,2049,64,3,272.13,816.39
6143,2049,78,4,443.16,1772.64
6145,2051,6,3,704.8,2114.4
6146,2051,119,1,696.06,696.06
6147,2051,113,2,590.85,1181.7
6148,2051,57,4,313.09,1252.36
6149,2051,2,4,347.53,1390.12
6151,2052,98,4,299.14,1196.56
6152,2052,46,2,241.39,482.78
6153,2052,52,2,684.74,1369.48
6154,2053,110,4,365.92,1463.68
6155,2053,65,2,238.72,477.44
6156,2054,77,2,285.5,571.0
6157,2054,27,3,408.89,1226.67
6158,2055,116,4,633.37,2533.48
6159,2056,24,2,192.66,385.32
6160,2057,113,3,590.85,1772.55
6161,2057,72,4,590.71,2362.84
6162,2057,12,2,853.06,1706.12
6163,2057,15,2,58.29,116.58
6164,2057,67,4,650.54,2602.16
6165,2058,72,2,590.71,1181.42
6166,2058,91,3,707.35,2122.05
6168,2059,74,2,427.63,855.26
6169,2059,120,2,8.87,17.74
6170,2059,34,2,280.97,561.94
6171,2060,74,4,427.63,1710.52
6172,2060,64,4,272.13,1088.52
6173,2060,23,4,740.38,2961.52
6174,2061,12,1,853.06,853.06
6176,2061,33,1,91.79,91.79
6177,2062,25,1,350.4,350.4
6178,2062,26,4,319.34,1277.36
6181,2064,98,3,299.14,897.42
6182,2064,10,1,520.23,520.23
6183,2065,106,1,469.58,469.58
6184,2065,59,1,584.4,584.4
6185,2065,91,4,707.35,2829.4
6186,2066,60,4,429.31,1717.24
6187,2066,86,1,333.09,333.09
6188,2066,30,4,145.6,582.4
6189,2066,50,2,125.27,250.54
6190,2067,66,4,810.21,3240.84
6191,2067,103,3,552.16,1656.48
6192,2067,50,4,125.27,501.08
6194,2068,21,3,167.95,503.85
6195,2068,99,1,734.38,734.38
6196,2068,113,4,590.85,2363.4
6198,2069,44,4,105.69,422.76
6199,2069,53,1,283.45,283.45
6200,2069,66,3,810.21,2430.63
6201,2069,71,4,119.5,478.0
6202,2069,89,3,627.19,1881.57
6203,2070,110,3,365.92,1097.76
6204,2070,53,4,283.45,1133.8
6205,2071,114,3,302.11,906.33
6206,2071,103,3,552.16,1656.48
6207,2071,98,4,299.14,1196.56
6208,2071,112,4,366.07,1464.28
6209,2072,46,2,241.39,482.78
6210,2072,108,4,580.83,2323.32
6211,2072,81,3,565.87,1697.61
6212,2073,64,1,272.13,272.13
6213,2073,22,3,130.87,392.61
6214,2073,77,4,285.5,1142.0
6215,2073,83,2,413.04,826.08
6216,2074,36,1,421.22,421.22
6217,2074,71,4,119.5,478.0
6218,2074,111,3,771.64,2314.92
6219,2075,24,1,192.66,192.66
6221,2076,59,1,584.4,584.4
6222,2076,27,3,408.89,1226.67
6226,2078,60,3,429.31,1287.93
6227,2078,36,4,421.22,1684.88
6228,2078,83,1,413.04,413.04
6229,2078,55,2,826.63,1653.26
6230,2079,101,3,123.59,370.77
6231,2079,7,1,247.03,247.03
6237,2081,58,3,29.56,88.68
6238,2081,111,4,771.64,3086.56
6239,2081,84,2,896.53,1793.06
6240,2082,53,2,283.45,566.9
6241,2082,5,1,183.5,183.5
6242,2083,11,1,216.7,216.7
6243,2083,82,2,348.27,696.54
6244,2083,109,4,677.52,2710.08
6245,2083,118,2,742.97,1485.94
6246,2084,67,2,650.54,1301.08
6247,2084,39,2,431.24,862.48
6249,2084,14,4,5.6,22.4
6250,2084,90,1,379.84,379.84
6251,2085,35,4,170.46,681.84
6252,2085,6,3,704.8,2114.4
6253,2085,64,3,272.13,816.39
6254,2085,5,2,183.5,367.0
6255,2086,85,1,209.42,209.42
6256,2086,37,3,602.98,1808.94
6257,2086,89,4,627.19,2508.76
6259,2087,102,4,820.54,3282.16
6260,2087,85,3,209.42,628.26
6261,2087,101,3,123.59,370.77
6262,2087,50,3,125.27,375.81
6263,2088,26,2,319.34,638.68
6265,2089,55,2,826.63,1653.26
6266,2089,80,1,803.34,803.34
6267,2090,106,3,469.58,1408.74
6268,2090,115,4,107.04,428.16
6269,2090,22,1,130.87,130.87
6270,2090,117,1,232.58,232.58
6272,2091,4,2,373.72,747.44
6273,2091,16,3,864.69,2594.07
6276,2093,73,2,337.65,675.3
6284,2096,24,3,192.66,577.98
6285,2096,112,4,366.07,1464.28
6286,2096,47,1,365.65,365.65
6287,2097,55,3,826.63,2479.89
6288,2097,94,3,138.47,415.41
6289,2097,110,4,365.92,1463.68
6291,2097,80,3,803.34,2410.02
6297,2100,39,4,431.24,1724.96
6298,2100,58,4,29.56,118.24
6299,2100,99,2,734.38,1468.76
6303,2102,71,4,119.5,478.0
6304,2102,107,3,314.44,943.32
6305,2102,40,1,854.57,854.57
6306,2103,16,2,864.69,1729.38
6308,2103,43,4,771.67,3086.68
6309,2103,47,1,365.65,365.65
6310,2104,47,3,365.65,1096.95
6311,2104,26,1,319.34,319.34
6312,2104,104,2,828.75,1657.5
6313,2104,9,4,94.61,378.44
6314,2105,72,3,590.71,1772.13
6315,2105,31,3,271.16,813.48
6316,2105,102,3,820.54,2461.62
6317,2106,27,4,408.89,1635.56
6318,2106,48,4,623.0,2492.0
6319,2107,12,1,853.06,853.06
6320,2107,4,1,373.72,373.72
6321,2107,65,3,238.72,716.16
6322,2107,54,4,177.51,710.04
6323,2107,98,2,299.14,598.28
6324,2108,100,2,622.45,1244.9
6325,2109,65,1,238.72,238.72
6326,2109,70,1,761.64,761.64
6327,2109,45,2,508.59,1017.18
6328,2109,83,1,413.04,413.04
6329,2109,87,2,536.55,1073.1
6330,2110,91,4,707.35,2829.4
6331,2110,28,1,71.4,71.4
6332,2111,22,2,130.87,261.74
6333,2111,84,3,896.53,2689.59
6334,2111,9,4,94.61,378.44
6335,2111,72,4,590.71,2362.84
6336,2111,69,4,655.25,2621.0
6337,2112,66,2,810.21,1620.42
6338,2112,90,4,379.84,1519.36
6339,2112,12,4,853.06,3412.24
6340,2113,83,2,413.04,826.08
6341,2113,72,4,590.71,2362.84
6342,2113,25,4,350.4,1401.6
6343,2113,99,3,734.38,2203.14
6345,2114,73,4,337.65,1350.6
6346,2114,22,3,130.87,392.61
6348,2115,12,3,853.06,2559.18
6349,2115,104,2,828.75,1657.5
6350,2116,109,4,677.52,2710.08
6351,2117,9,2,94.61,189.22
6352,2117,115,2,107.04,214.08
6353,2117,16,2,864.69,1729.38
6354,2117,85,4,209.42,837.68
6355,2117,69,1,655.25,655.25
6356,2118,27,4,408.89,1635.56
6357,2119,7,3,247.03,741.09
6358,2119,119,3,696.06,2088.18
6359,2120,84,3,896.53,2689.59
6360,2120,105,4,16.05,64.2
6361,2120,86,1,333.09,333.09
6362,2120,118,3,742.97,2228.91
6363,2121,34,3,280.97,842.91
6364,2121,82,4,348.27,1393.08
6365,2121,33,2,91.79,183.58
6366,2121,78,3,443.16,1329.48
6367,2122,23,3,740.38,2221.14
6368,2122,6,4,704.8,2819.2
6369,2122,8,4,728.74,2914.96
6370,2123,12,1,853.06,853.06
6371,2123,74,4,427.63,1710.52
6372,2123,68,1,352.5,352.5
6373,2123,45,3,508.59,1525.77
6374,2123,86,3,333.09,999.27
6375,2124,65,4,238.72,954.88
6376,2124,112,2,366.07,732.14
6377,2124,119,4,696.06,2784.24
6378,2124,61,1,549.46,549.46
6379,2124,116,2,633.37,1266.74
6381,2125,10,2,520.23,1040.46
6382,2125,95,1,581.67,581.67
6383,2125,106,3,469.58,1408.74
6385,2126,91,2,707.35,1414.7
6386,2127,106,1,469.58,469.58
6387,2127,25,4,350.4,1401.6
6388,2127,6,3,704.8,2114.4
6389,2127,40,1,854.57,854.57
6390,2127,112,1,366.07,366.07
6391,2128,37,2,602.98,1205.96
6392,2128,44,1,105.69,105.69
6393,2128,103,4,552.16,2208.64
6394,2128,120,2,8.87,17.74
6395,2129,23,4,740.38,2961.52
6396,2130,116,4,633.37,2533.48
6397,2131,43,4,771.67,3086.68
6398,2131,44,2,105.69,211.38
6400,2132,114,3,302.11,906.33
6401,2133,1,1,50.31,50.31
6402,2133,41,1,117.93,117.93
6403,2133,60,1,429.31,429.31
6404,2133,10,4,520.23,2080.92
6405,2133,99,2,734.38,1468.76
6406,2134,3,3,404.17,1212.51
6407,2134,81,3,565.87,1697.61
6408,2135,105,3,16.05,48.15
6409,2135,8,1,728.74,728.74
6410,2135,115,2,107.04,214.08
6411,2135,57,3,313.09,939.27
6412,2136,95,1,581.67,581.67
6413,2136,15,1,58.29,58.29
6414,2136,74,1,427.63,427.63
6415,2137,29,3,536.65,1609.95
6416,2137,25,2,350.4,700.8
6417,2137,37,2,602.98,1205.96
6418,2137,51,1,546.45,546.45
6419,2137,100,3,622.45,1867.35
6423,2139,44,2,105.69,211.38
6424,2139,91,2,707.35,1414.7
6425,2140,48,4,623.0,2492.0
6426,2140,49,3,307.38,922.14
6427,2140,68,1,352.5,352.5
6428,2140,14,2,5.6,11.2
6429,2140,59,2,584.4,1168.8
6430,2141,11,2,216.7,433.4
6431,2141,100,1,622.45,622.45
6432,2141,49,2,307.38,614.76
6433,2141,78,4,443.16,1772.64
6434,2141,99,4,734.38,2937.52
6435,2142,91,3,707.35,2122.05
6436,2142,92,3,634.57,1903.71
6437,2142,103,3,552.16,1656.48
6438,2143,111,3,771.64,2314.92
6439,2143,48,1,623.0,623.0
6440,2143,1,3,50.31,150.93
6441,2143,74,2,427.63,855.26
6442,2144,101,1,123.59,123.59
6443,2144,95,1,581.67,581.67
6444,2144,105,1,16.05,16.05
6445,2144,9,2,94.61,189.22
6446,2145,105,1,16.05,16.05
6447,2146,86,3,333.09,999.27
6448,2146,22,4,130.87,523.48
6449,2146,68,4,352.5,1410.0
6450,2146,4,1,373.72,373.72
6451,2147,14,3,5.6,16.8
6452,2148,58,3,29.56,88.68
6453,2148,26,1,319.34,319.34
6454,2148,82,2,348.27,696.54
6455,2148,41,3,117.93,353.79
6456,2149,120,3,8.87,26.61
6457,2149,95,2,581.67,1163.34
6458,2149,85,1,209.42,209.42
6459,2149,59,1,584.4,584.4
6460,2149,103,3,552.16,1656.48
6461,2150,17,3,275.07,825.21
6462,2150,94,3,138.47,415.41
6463,2150,15,2,58.29,116.58
6465,2150,64,2,272.13,544.26
6466,2151,99,1,734.38,734.38
6467,2151,5,1,183.5,183.5
6468,2152,74,1,427.63,427.63
6469,2153,28,1,71.4,71.4
6470,2154,17,4,275.07,1100.28
6471,2154,66,2,810.21,1620.42
6472,2154,103,3,552.16,1656.48
6473,2154,95,2,581.67,1163.34
6475,2155,76,3,133.18,399.54
6476,2155,110,1,365.92,365.92
6477,2155,86,2,333.09,666.18
6478,2155,26,2,319.34,638.68
6479,2156,102,2,820.54,1641.08
6480,2157,41,3,117.93,353.79
6481,2158,39,2,431.24,862.48
6482,2158,27,2,408.89,817.78
6483,2158,10,3,520.23,1560.69
6484,2158,118,2,742.97,1485.94
6485,2159,19,3,600.64,1801.92
6486,2159,116,2,633.37,1266.74
6487,2159,59,3,584.4,1753.2
6488,2159,21,3,167.95,503.85
6489,2159,7,2,247.03,494.06
6490,2160,1,3,50.31,150.93
6491,2160,104,4,828.75,3315.0
6492,2160,67,3,650.54,1951.62
6493,2160,69,3,655.25,1965.75
6494,2161,100,3,622.45,1867.35
6495,2161,96,3,732.78,2198.34
6496,2161,76,2,133.18,266.36
6497,2161,61,1,549.46,549.46
6499,2162,115,2,107.04,214.08
6500,2162,80,2,803.34,1606.68
6501,2162,83,3,413.04,1239.12
6502,2163,5,4,183.5,734.0
6503,2163,110,1,365.92,365.92
6504,2163,25,4,350.4,1401.6
6505,2163,39,2,431.24,862.48
6506,2164,1,2,50.31,100.62
6507,2164,117,2,232.58,465.16
6508,2165,1,1,50.31,50.31
6510,2165,108,4,580.83,2323.32
6512,2167,74,4,427.63,1710.52
6513,2167,100,2,622.45,1244.9
6514,2167,46,1,241.39,241.39
6515,2167,14,1,5.6,5.6
6520,2169,44,3,105.69,317.07
6521,2169,77,3,285.5,856.5
6522,2169,103,4,552.16,2208.64
6523,2169,118,1,742.97,742.97
6524,2169,9,4,94.61,378.44
6525,2170,23,1,740.38,740.38
6526,2170,22,1,130.87,130.87
6527,2170,11,2,216.7,433.4
6528,2170,105,3,16.05,48.15
6529,2170,75,3,53.38,160.14
6530,2171,116,1,633.37,633.37
6531,2171,74,2,427.63,855.26
6533,2171,25,2,350.4,700.8
6534,2172,116,3,633.37,1900.11
6535,2172,65,4,238.72,954.88
6536,2172,83,3,413.04,1239.12
6537,2172,39,2,431.24,862.48
6538,2172,90,1,379.84,379.84
6539,2173,40,1,854.57,854.57
6540,2173,35,3,170.46,511.38
6541,2173,89,2,627.19,1254.38
6542,2173,82,1,348.27,348.27
6543,2174,46,4,241.39,965.56
6544,2175,94,2,138.47,276.94
6546,2176,11,3,216.7,650.1
6547,2176,81,3,565.87,1697.61
6549,2177,84,4,896.53,3586.12
6550,2177,82,4,348.27,1393.08
6552,2178,111,3,771.64,2314.92
6553,2178,18,1,160.9,160.9
6554,2178,10,2,520.23,1040.46
6555,2179,92,3,634.57,1903.71
6556,2179,111,2,771.64,1543.28
6557,2179,64,2,272.13,544.26
6558,2179,118,3,742.97,2228.91
6559,2179,19,4,600.64,2402.56
6560,2180,97,2,665.98,1331.96
6562,2180,91,1,707.35,707.35
